IRIS;COM;DEP;NBUC10;RFUCQ110;RFUCQ210;RFUCQ310;RFUCIQ10;RFUCD110;RFUCD210;RFUCD310;RFUCD410;RFUCD610;RFUCD710;RFUCD810;RFUCD910;RFUCRD10;RFUCET10;RFUCGI10
751114103;75056;75;1419,2;10891;22486;36580;25689;4907;8699;12957;17401;27055;32617;42095;55803;11,4;24285,99;0,4406
751114104;75056;75;1216,4;12931;24862;39444;26513;6331;10110;15165;20229;29928;35859;44700;60708;9,6;38897,24;0,4618
751114105;75056;75;1534,7;14875;26372;43356;28481;7344;12276;16729;20892;33053;39499;49256;70279;9,6;37861,21;0,4455
751114106;75056;75;1891,2;14147;27410;45241;31094;6746;11722;16160;21547;33635;41455;50273;72755;10,8;33470,03;0,4484
751114107;75056;75;2062,2;14498;25803;40976;26478;6740;11742;16896;21728;31217;37250;45436;60269;8,9;30507,29;0,4189
751114108;75056;75;1821,6;14642;25010;38671;24029;7209;12487;16713;20810;29791;35406;43468;55447;7,7;32796,60;0,4176
751114109;75056;75;2447,8;6911;15770;28542;21631;3539;5558;8352;11776;20189;25557;32613;41254;11,7;20328,41;0,4627
751114110;75056;75;1403,8;6159;12191;24032;17873;2871;4943;7039;9207;15858;21097;28079;37594;13,1;17911,69;0,4781
751114111;75056;75;995,6;6657;11207;20011;13354;;;;;;;;;;;
751114112;75056;75;1472,1;5872;11019;19654;13782;2299;5039;6829;8801;13560;16702;22366;31109;13,5;13842,01;0,4594
751114113;75056;75;1150,5;6787;17117;30495;23708;2333;5521;8340;11623;21315;26959;32844;45852;19,7;20460,82;0,4775
751114114;75056;75;1410,9;9411;21187;34620;25210;4676;7382;11470;15658;25492;31103;38931;51000;10,9;25110,31;0,4434
751114115;75056;75;1626,0;15461;26339;39565;24104;6308;11875;17943;22211;31328;36994;43289;56899;9,0;105961,39;0,4650
751114201;75056;75;1345,7;8793;18103;30679;21886;4470;7631;10402;14409;22894;27036;33480;43882;9,8;19865,57;0,4349
751114202;75056;75;1442,7;11247;22497;35560;24313;5521;9673;12952;18381;27632;32824;40126;52792;9,6;27056,33;0,4325
751114203;75056;75;2063,7;15229;27942;41048;25819;6681;11864;17892;23401;32364;38432;45746;58239;8,7;33975,05;0,4155
751114204;75056;75;1984,7;11131;22159;33800;22669;5424;9107;13681;17890;26522;31122;37906;48359;8,9;21993,17;0,4056
751114205;75056;75;1389,9;17494;31362;46548;29054;7249;13121;20148;26039;35919;41249;51545;66922;9,2;34267,87;0,4161
751114206;75056;75;2184,1;15523;29178;46189;30666;6883;12755;18474;23740;34802;40935;51108;65166;9,5;35257,17;0,4180
751114207;75056;75;1629,9;18436;31775;51111;32675;8569;15426;21241;26755;38071;46392;55972;71038;8,3;34518,87;0,4064
751114208;75056;75;1654,1;18295;32016;48909;30614;8027;14767;22104;27199;38262;44770;53938;70919;8,8;34122,86;0,3971
751114209;75056;75;1965,6;14828;27193;44306;29478;6215;11576;17063;22808;32583;40103;50014;65824;10,6;34691,04;0,4305
751114210;75056;75;2062,3;13005;24563;37896;24891;6747;10990;15265;19860;29986;34810;43196;60545;9,0;29279,52;0,4318
751114211;75056;75;1554,9;13740;25467;39695;25955;6386;11545;16337;20434;30313;36283;43757;56118;8,8;36811,93;0,4299
751114212;75056;75;1421,8;19512;31881;46514;27002;11862;17649;21695;27051;37207;42313;50238;68170;5,7;38757,09;0,3952
751114213;75056;75;1639,0;13405;24750;40654;27249;6904;10935;15445;20364;30863;37119;44685;60061;8,7;30010,36;0,4230
751114214;75056;75;1209,7;10834;20897;34294;23460;4953;8398;13217;16938;26063;30914;39167;51755;10,4;36604,51;0,4634
751114301;75056;75;1436,5;9767;19573;32243;22476;5955;8840;11764;16434;23532;28751;35731;47082;7,9;23352,21;0,4247
751114302;75056;75;2925,1;14030;25578;39755;25725;6318;11624;16752;21011;30253;36132;43499;57925;9,2;28820,10;0,4132
751114303;75056;75;1403,9;8901;16546;23703;14802;4894;7363;10603;13607;18793;22182;26038;32763;6,7;16778,32;0,3838
751114304;75056;75;1415,4;15063;24421;34896;19833;6705;12405;17169;20727;28049;31953;38106;50273;7,5;55854,95;0,4209
751114305;75056;75;2661,8;12622;22520;35024;22402;5868;10216;14758;18275;26727;31548;38973;48712;8,3;35575,75;0,3979
751114306;75056;75;2455,6;10734;21324;34875;24141;5379;8746;12870;16749;25720;31722;39604;51012;9,5;29592,77;0,4465
751114307;75056;75;1922,1;14047;25896;40747;26700;6205;11106;16188;20594;31279;36950;44105;57106;9,2;35967,36;0,4207
751114308;75056;75;1280,8;11434;22985;36786;25352;5817;9337;13998;18522;27671;33620;40941;55087;9,5;25686,54;0,4330
751114309;75056;75;1266,7;14158;26585;39253;25095;6449;11989;16794;22035;30981;35897;43280;54689;8,5;125016,93;0,4613
751114310;75056;75;1400,4;14804;29322;46812;32008;7407;12573;17578;22586;35258;41961;51389;73678;9,9;43587,61;0,4605
751114311;75056;75;1249,5;12955;24159;38656;25701;6671;10275;14727;19173;28396;34509;42595;59898;9,0;33191,68;0,4526
751114312;75056;75;1362,6;18677;31979;48071;29394;8280;15250;21649;26705;37492;44497;51647;68594;8,3;33317,20;0,3998
751114313;75056;75;1488,1;18313;29612;43366;25053;9481;16054;20763;25412;34749;39794;48299;64067;6,8;28954,69;0,3822
751114314;75056;75;1764,7;13615;24968;38088;24473;6713;10669;15907;20714;29512;35714;41423;54668;8,1;24616,97;0,4049
751114315;75056;75;1496,1;13767;24405;40640;26873;6210;11578;15834;19909;30270;37357;44096;56662;9,1;24748,21;0,4057
751114316;75056;75;1598,0;10294;22070;36490;26196;5200;8667;12583;17182;27274;32916;40475;52507;10,1;23958,35;0,4378
751114317;75056;75;1790,1;14109;28388;44224;30115;5751;11129;16741;22516;33843;39541;48079;60619;10,5;26000,15;0,4052
751114318;75056;75;1642,8;14292;25096;37644;23352;5776;11150;16461;20562;30039;34728;41125;54748;9,5;22673,25;0,3967
751114319;75056;75;1438,4;12595;21319;30583;17988;7083;11145;14035;17820;24322;28484;32529;41273;5,8;17516,75;0,3614
751114320;75056;75;1701,4;13502;23259;35057;21555;6401;11620;15839;19377;27470;32113;38027;48994;7,7;18651,13;0,3680
751114321;75056;75;1445,8;11623;22951;36295;24672;5658;9649;13838;19061;27812;32287;39582;50789;9,0;33915,06;0,4263
751114401;75056;75;1324,6;19219;31559;46471;27252;10491;15701;21521;26158;35864;42068;50662;67492;6,4;30178,23;0,3842
751114402;75056;75;1705,5;15738;27471;41774;26036;7561;13445;18540;23225;32767;38010;45400;57168;7,6;22968,62;0,3749
751114403;75056;75;1683,0;14296;26871;40281;25985;6872;11636;16809;21912;31629;36608;43617;57077;8,3;31108,37;0,4137
751114404;75056;75;1700,0;16281;28145;46018;29737;6944;13837;19151;23847;34699;41833;51422;67794;9,8;94114,06;0,4873
751114405;75056;75;1369,0;11598;24547;38889;27291;5582;8686;13724;19822;29631;35696;42456;56914;10,2;28917,79;0,4367
751114406;75056;75;2185,0;12194;24823;40760;28566;6454;9937;15116;19804;29871;36633;44919;59891;9,3;30438,89;0,4418
751114407;75056;75;1501,2;15301;26776;41188;25887;6604;12564;17709;22653;32087;37876;45808;60638;9,2;28216,63;0,4006
751114408;75056;75;2443,5;16582;28592;42342;25760;7737;14179;19205;24405;34181;39621;47182;61272;7,9;36738,82;0,4029
751114409;75056;75;2393,8;14899;26203;40075;25176;6400;12656;17617;21619;30843;36148;43701;55329;8,6;68204,34;0,4230
751114410;75056;75;3011,4;17119;28585;40979;23860;8348;14252;19477;24537;33511;38271;44601;54920;6,6;23050,65;0,3511
751114411;75056;75;3139,1;13264;24293;36335;23071;6738;10937;15720;20067;28314;33647;40214;51688;7,7;20196,32;0,3795
751114412;75056;75;2273,4;13911;25900;39243;25332;6511;11158;16509;21575;30570;35683;43955;58279;9,0;26487,01;0,4076
751114413;75056;75;1687,8;18166;30297;45151;26985;8507;15576;20717;25671;35471;41679;51025;67162;7,9;35207,17;0,4030
751124501;75056;75;2462,5;12365;20027;28797;16432;6669;10613;13890;16924;23360;26534;31571;39759;6,0;16069,93;0,3512
751124502;75056;75;3165,4;17654;29146;44086;26432;8600;14770;20158;24699;33633;39624;47879;60385;7,0;26329,15;0,3767
751124503;75056;75;1625,6;16667;28247;39936;23270;8361;14136;19449;23678;32102;36452;43269;55886;6,7;22034,61;0,3581
751124504;75056;75;1740,9;19340;29323;43956;24616;9656;16510;21223;25349;34435;40717;48529;59829;6,2;26441,64;0,3639
751124505;75056;75;1580,8;20053;30608;42476;22423;9731;17701;21978;26089;34605;39522;46651;58250;6,0;21468,82;0,3294
751124506;75056;75;1417,7;19898;32490;48085;28187;10574;17018;22900;27415;39183;45026;52340;68984;6,5;30115,85;0,3787
751124507;75056;75;1637,8;16597;28025;44126;27529;8116;14409;19222;23279;32926;40559;48845;65281;8,0;38584,91;0,4044
751124508;75056;75;1720,9;18954;29953;44023;25069;9213;16048;21449;25606;34899;39963;47416;62136;6,7;23966,65;0,3566
751124509;75056;75;1306,4;19907;28251;39500;19593;12881;18100;21388;24468;31939;36207;43480;56787;4,4;24266,73;0,3282
751124510;75056;75;1446,5;11330;19135;28321;16991;6168;9626;12929;15456;22523;26029;30948;38407;6,2;13981,95;0,3524
751124511;75056;75;1667,3;9320;16611;25539;16219;4726;7914;11373;13940;20343;23439;27681;35777;7,6;13065,55;0,3645
751124512;75056;75;2913,8;17432;28901;43853;26421;8428;14671;19649;24364;34811;40477;48895;62361;7,4;28752,09;0,3805
751124513;75056;75;1538,9;17310;29319;43275;25965;9135;15083;19647;25368;34354;39795;47076;63885;7,0;37185,97;0,4036
751124514;75056;75;1485,9;20553;32013;46814;26261;11476;18147;22708;27468;36820;43045;50731;68972;6,0;37531,18;0,3868
751124577;75056;75;;;;;;;;;;;;;;;;
751124601;75056;75;2552,6;14059;26369;40304;26245;7209;11801;16323;21839;30981;36424;44225;55191;7,7;33471,86;0,3946
751124602;75056;75;2165,0;16335;27633;39874;23539;8609;14157;18473;23468;32238;36863;43800;58904;6,8;25984,38;0,3733
751124603;75056;75;1266,8;21628;32054;43806;22178;12129;19043;24005;27850;35982;40157;47953;58919;4,9;24616,47;0,3291
751124604;75056;75;1828,8;11013;20525;29926;18913;5035;9165;13325;17580;23806;27305;32887;42107;8,4;30518,37;0,3906
751124605;75056;75;1882,2;14575;24799;36297;21722;7290;12047;16616;20647;28698;33088;39479;49962;6,9;19953,93;0,3637
751124606;75056;75;2484,9;9254;18297;30738;21484;4609;7722;10830;14170;22418;27261;34975;47703;10,3;20954,20;0,4348
751124608;75056;75;1669,8;17422;29176;43366;25944;7099;14709;20043;24635;34836;40400;47235;59391;8,4;30166,17;0,3832
751124609;75056;75;1433,1;9097;17867;27647;18550;4896;8019;11241;14265;20915;25612;30683;40972;8,4;17367,08;0,4003
751124610;75056;75;1711,3;20181;30503;43373;23192;11576;17537;22279;26771;35201;40637;47556;61240;5,3;27888,34;0,3468
751124611;75056;75;1522,3;17905;29169;42499;24594;10062;16104;20016;24805;34122;39584;45769;60712;6,0;27139,66;0,3583
751124612;75056;75;2069,1;17095;27368;39709;22614;9709;14906;19375;23292;31747;36657;43482;56423;5,8;34589,48;0,3703
751124613;75056;75;3076,0;14984;24293;35916;20932;8337;12701;17026;20611;28443;33073;39079;50151;6,0;24086,76;0,3657
751124614;75056;75;2217,6;21246;33127;47109;25863;12417;18738;23430;28122;37076;42908;51129;68604;5,5;28850,24;0,3585
751124615;75056;75;2327,4;16761;27110;40223;23462;7710;14138;18717;23463;31487;37074;43396;55430;7,2;23990,72;0,3690
751124616;75056;75;3550,9;19480;32934;48192;28712;7559;16861;22375;27747;38276;44418;52451;65975;8,7;40161,27;0,3803
751124617;75056;75;1826,0;17631;28026;42176;24545;10080;15785;20039;23942;32350;37626;47539;59352;5,9;23156,44;0,3551
751124618;75056;75;1688,2;17846;31980;49443;31597;8222;15153;20168;26560;38670;45256;53474;70667;8,6;28602,92;0,3890
751124619;75056;75;3168,6;13622;24051;36322;22700;7440;11227;16492;20357;28688;33512;39902;48240;6,5;20424,91;0,3588
751124620;75056;75;1441,7;14069;25152;38942;24873;6534;12068;16767;21006;29728;35919;44177;54881;8,4;25277,85;0,3919
751124621;75056;75;1567,1;14562;26214;39946;25384;5944;11484;17703;22240;30146;35814;45347;57590;9,7;24516,33;0,3966
751124622;75056;75;855,7;12438;24811;38137;25699;;;;;;;;;;;
751124623;75056;75;1830,8;20833;34198;50037;29204;10806;17268;23777;29343;39515;46766;55464;74172;6,9;41198,40;0,3982
751124624;75056;75;1546,6;22022;36066;52217;30195;12059;19765;24637;30812;42672;48788;57254;75081;6,2;33405,19;0,3704
751124677;75056;75;188,2;16970;23181;28254;11284;;;;;;;;;;;
751124701;75056;75;2053,2;14722;26590;41958;27236;8228;12183;16976;22048;31723;37408;46112;62261;7,6;35421,24;0,4276
751124702;75056;75;1965,3;14108;25229;37573;23465;7139;12009;16773;20492;29922;35197;40885;51767;7,3;27627,28;0,3937
751124703;75056;75;1871,9;12611;21834;33078;20467;6220;10671;14395;18069;25364;30553;35996;43270;7,0;18535,13;0,3733
751124704;75056;75;1437,1;17910;26388;38085;20175;10007;15849;19827;23248;30763;35665;41102;52631;5,3;21515,47;0,3372
751124705;75056;75;1963,2;10808;20291;31469;20661;5423;9251;12974;16907;24399;28748;34780;45609;8,4;26921,40;0,4025
751124706;75056;75;;;;;;;;;;;;;;;;
751124707;75056;75;203,6;26147;38084;56518;30371;;;;;;;;;;;
751124708;75056;75;;;;;;;;;;;;;;;;
751124801;75056;75;2604,2;13523;23904;35453;21930;5807;11580;15565;19703;28224;33217;38754;49597;8,5;23999,56;0,3909
751124802;75056;75;1475,7;13178;23894;35824;22646;6646;10280;14929;19526;27323;32262;38989;51067;7,7;22938,49;0,3945
751124803;75056;75;1567,7;21218;35865;54749;33531;7731;17356;23252;29350;41623;49758;59499;84346;10,9;47413,39;0,4309
751124804;75056;75;1416,2;17671;31924;50304;32633;8843;14856;20333;26083;37836;45770;55691;78855;8,9;40076,62;0,4297
751124805;75056;75;1346,3;17599;30384;43793;26194;8404;14807;19663;24330;35254;40386;48898;64965;7,7;35107,39;0,4097
751124806;75056;75;1544,3;20178;33067;49316;29138;8953;17085;22235;28149;38670;45514;54384;71436;8,0;45729,56;0,4098
751124807;75056;75;2353,0;14873;27637;42260;27387;6783;12610;17532;22391;32673;37929;46552;61113;9,0;35397,45;0,4117
751124808;75056;75;1682,1;16142;33118;52241;36099;7932;13256;19478;25874;39142;46729;57628;76670;9,7;55330,70;0,4445
751124809;75056;75;1947,5;11270;24323;39729;28459;5115;9535;13397;19350;29768;35560;43667;56147;11,0;26628,79;0,4331
751124810;75056;75;1940,0;13801;28212;44433;30632;6589;11198;16342;22158;34150;40472;49716;64486;9,8;32329,11;0,4228
751124812;75056;75;691,6;7448;13821;24225;16777;;;;;;;;;;;
751124813;75056;75;342,4;16788;26878;42744;25956;;;;;;;;;;;
751124888;75056;75;;;;;;;;;;;;;;;;
751134901;75056;75;1513,8;11600;20458;29657;18057;5485;9614;13883;17238;23683;27447;32605;43817;8,0;21559,60;0,3916
751134902;75056;75;2397,9;13376;23211;35939;22563;6930;11135;15156;18892;27687;32867;39070;49451;7,1;19666,53;0,3726
751134903;75056;75;1337,7;15827;26275;39603;23776;7817;12572;17965;21894;31085;36782;44271;54630;7,0;27775,90;0,3835
751134904;75056;75;1326,3;10451;18664;29133;18682;5083;8487;12075;14993;21864;26148;31792;40217;7,9;17758,45;0,3998
751134905;75056;75;1919,2;18750;30139;43945;25195;9667;15966;20614;25061;35146;41569;48736;63280;6,5;42959,71;0,3941
751134906;75056;75;1568,0;20030;32039;47990;27960;9900;17355;22310;26801;36972;42822;52538;67485;6,8;29983,95;0,3730
751134907;75056;75;1386,0;15192;26147;40019;24827;7947;13559;17124;22513;30308;36026;43397;57264;7,2;31348,01;0,3875
751134908;75056;75;592,2;14435;23712;32956;18521;;;;;;;;;;;
751135001;75056;75;1353,6;11053;17835;24736;13683;5525;9683;12583;14996;20366;23295;26384;30993;5,6;10316,62;0,3141
751135002;75056;75;1448,8;7548;13061;18519;10971;3988;6593;9022;10884;14879;17208;20784;24893;6,2;8619,78;0,3388
751135003;75056;75;2978,6;9692;16185;24996;15304;4679;8175;10820;13273;19518;23296;27554;34826;7,4;15691,88;0,3870
751135004;75056;75;1682,3;6986;11527;18248;11262;4212;6172;7674;9684;13695;16079;19788;27219;6,5;11160,85;0,3878
751135005;75056;75;2297,5;11204;20911;32360;21156;6237;10014;12544;16326;24731;29192;35307;45720;7,3;21530,75;0,3958
751135006;75056;75;2274,8;12758;22162;34416;21658;6542;10521;14766;18552;25881;31206;37737;49396;7,6;20694,99;0,3857
751135007;75056;75;1791,7;11991;20087;30614;18623;5326;10003;13120;17042;23758;28302;32916;42760;8,0;21060,78;0,3810
751135008;75056;75;2053,1;9782;18265;28195;18413;5427;8456;11248;14417;21944;26163;31083;39342;7,2;15517,72;0,3832
751135009;75056;75;1464,1;13237;19475;26297;13060;6761;11692;14629;17009;22454;24902;27616;31940;4,7;10733,36;0,2905
751135010;75056;75;1367,2;12353;21467;32892;20539;5290;9689;14131;17383;25524;30349;35867;48122;9,1;30774,58;0,4179
751135011;75056;75;1731,9;12123;22789;35507;23384;5248;10003;14020;18775;27205;32425;38645;50868;9,7;29945,80;0,4302
751135012;75056;75;2071,8;9205;19088;30824;21619;3988;7527;11272;15205;22760;27962;33383;43109;10,8;21378,86;0,4167
751135013;75056;75;1542,8;7727;12540;19886;12159;2976;6334;8489;10637;15319;18046;22895;29394;9,9;12187,13;0,4033
751135014;75056;75;1646,7;16913;26769;40044;23131;8493;14389;18768;22832;31063;36803;43728;54092;6,4;22484,99;0,3577
751135015;75056;75;394,6;11202;20746;30088;18886;;;;;;;;;;;
751135016;75056;75;555,5;7359;16302;24179;16820;;;;;;;;;;;
751135017;75056;75;562,5;22841;37119;53508;30667;;;;;;;;;;;
751135018;75056;75;1405,5;15580;24964;35189;19609;7295;12776;17596;21171;28540;32415;37510;45528;6,2;22487,12;0,3636
751135019;75056;75;2805,3;11647;22519;32556;20909;5453;9525;13978;18563;26157;30113;35160;43778;8,0;17542,46;0,3706
751135020;75056;75;2660,3;14678;24704;35481;20803;7014;12266;17078;20933;28752;32585;37884;47838;6,8;16923,08;0,3377
751135021;75056;75;1862,1;14458;24738;35435;20977;6999;12383;17120;20949;28604;32821;39696;52819;7,5;19731,93;0,3655
751135023;75056;75;1389,3;17583;26367;36357;18774;10411;15832;19531;23098;30141;33938;39001;46912;4,5;17094,58;0,3092
751135024;75056;75;1763,0;14379;25552;41226;26847;6156;12148;17202;21159;30361;36764;46117;59983;9,7;24200,58;0,3977
751135025;75056;75;1485,9;12963;23064;34542;21579;6458;10597;14707;19624;27050;31435;37710;49896;7,7;18507,24;0,3749
751135026;75056;75;1191,3;8733;16517;27659;18926;4531;7126;10091;13360;19649;24522;29835;39369;8,7;18812,83;0,4243
751135027;75056;75;2255,1;6341;12960;23141;16800;3457;5601;7390;10486;17187;21227;25978;33915;9,8;12828,35;0,4183
751135028;75056;75;1672,4;12830;23337;35461;22631;5571;10391;15643;19485;27815;32503;39161;50578;9,1;18521,22;0,3735
751135029;75056;75;2400,8;12006;21775;33066;21060;6756;10452;14009;18231;26237;30354;35518;44226;6,5;25175,99;0,3680
751135030;75056;75;1273,4;11430;20228;28449;17019;6160;10137;13293;16193;22885;26700;30983;37593;6,1;13584,59;0,3413
751135031;75056;75;2132,3;4209;9458;21970;17761;2031;3343;4942;6473;14061;19296;24876;31952;15,7;12994,63;0,4807
751135032;75056;75;;;;;;;;;;;;;;;;
751135099;75056;75;;;;;;;;;;;;;;;;
751135101;75056;75;1957,1;8737;16837;26526;17790;4667;7329;10688;14045;20325;24143;29150;36568;7,8;13783,63;0,3807
751135102;75056;75;1632,0;8951;15259;27468;18517;4852;7386;9867;12443;18953;23830;31351;42084;8,7;16771,97;0,4220
751135103;75056;75;1647,2;11191;21566;34311;23120;5895;9287;12584;17641;25543;31676;38225;49239;8,4;23884,57;0,4258
751135104;75056;75;1754,4;10248;18772;29556;19308;4373;8596;12155;15632;22586;27034;32398;43640;10,0;18682,48;0,4078
751135105;75056;75;1953,0;17065;27658;40938;23873;8172;14024;19359;23617;32531;37670;45135;57969;7,1;22341,41;0,3632
751135106;75056;75;2630,9;9906;19320;32085;22179;4385;8315;11281;15078;24679;29310;35893;47603;10,9;32955,31;0,4363
751135107;75056;75;1722,8;11739;20919;32330;20592;6470;9586;13550;17025;25047;29096;35957;47293;7,3;19389,42;0,3899
751135108;75056;75;2126,7;7407;13065;19925;12518;2844;6166;8847;11004;15747;18540;22110;27301;9,6;10279,23;0,3732
751135109;75056;75;2242,5;8423;15652;27159;18736;3912;7105;9600;12388;19250;24215;31002;44499;11,4;26879,58;0,4873
751135110;75056;75;2571,7;12208;21500;34393;22185;5456;10141;14091;17902;25535;31283;37617;49415;9,1;22043,48;0,4052
751135111;75056;75;1820,0;10333;18213;31175;20842;4933;8700;11784;14665;22647;27965;35438;48091;9,7;20717,42;0,4286
751135112;75056;75;2049,8;15308;27812;43784;28476;6913;13091;17496;22327;34171;40163;47595;61076;8,8;37018,03;0,4083
751135113;75056;75;1524,8;16350;26605;39784;23434;9288;14371;18555;22411;31583;37132;43642;58886;6,3;24039,38;0,3688
751135114;75056;75;1761,4;17761;27561;41178;23417;9404;15361;20149;23565;32972;38444;45638;56912;6,1;21645,57;0,3466
751135115;75056;75;1001,6;20515;32983;48829;28314;;;;;;;;;;;
751135116;75056;75;2232,5;17701;29991;43023;25323;8204;15004;19953;24854;34883;40503;47802;61121;7,5;36600,02;0,3948
751135117;75056;75;1058,4;15161;23969;37604;22443;;;;;;;;;;;
751135118;75056;75;1301,3;20554;30978;42668;22114;14004;18622;23196;26861;35281;40176;46203;56345;4,0;18199,26;0,2942
751135119;75056;75;1256,0;8226;14733;23882;15656;3686;6657;9414;12139;18153;21648;26217;32251;8,7;14128,91;0,4035
751135120;75056;75;1383,9;18846;31001;45909;27063;8343;16006;21383;26274;36006;42443;49607;64071;7,7;27424,73;0,3648
751135121;75056;75;1182,3;19523;30727;44098;24575;9397;16372;22418;26095;35277;41328;48751;64128;6,8;32570,92;0,3803
751135122;75056;75;2093,6;19502;32321;46721;27219;11297;17002;21404;26954;37281;43374;51660;66985;5,9;36824,16;0,3806
