IRIS;COM;DEP;NBUC11;RFUCQ111;RFUCQ211;RFUCQ311;RFUCIQ11;RFUCD111;RFUCD211;RFUCD311;RFUCD411;RFUCD611;RFUCD711;RFUCD811;RFUCD911;RFUCRD11;RFUCET11;RFUCGI11
751104006;75056;75;2316,8;8501;16764;30491;21990;3931;7074;9350;12542;21690;27108;34474;47336;12,0;20988,59;0,4531
751104007;75056;75;2739,4;11267;21993;33939;22672;5121;9979;13031;17558;26528;31200;38371;52239;10,2;22826,90;0,4207
751104008;75056;75;2736,2;11487;21661;35269;23782;5090;9619;13531;17476;26309;31532;39945;54893;10,8;25139,01;0,4309
751104009;75056;75;1779,0;15691;27826;40989;25298;6795;13771;18387;23439;32679;38187;44999;56822;8,4;29068,50;0,3939
751104010;75056;75;1660,7;9559;19905;33769;24210;5492;8158;10983;15289;24247;29777;36800;47120;8,6;20614,75;0,4129
751104011;75056;75;1809,9;9814;19700;34258;24444;4142;7568;11809;15502;24922;30619;38513;53720;13,0;26918,33;0,4673
751104012;75056;75;;;;;;;;;;;;;;;;
751114101;75056;75;2299,8;8862;19268;33695;24833;3772;7490;10624;14665;24309;30116;37198;50865;13,5;20780,84;0,4469
751114102;75056;75;2033,4;9082;17980;31189;22107;4113;7211;10616;14227;22387;27926;35152;46098;11,2;25727,58;0,4498
751114103;75056;75;1411,5;11452;22748;36978;25526;4731;9414;13897;18229;28093;33549;42603;57143;12,1;25567,79;0,4375
751114104;75056;75;1224,5;13905;27586;43809;29904;6388;11500;16412;21973;32799;39538;48286;64951;10,2;36746,05;0,4483
751114105;75056;75;1541,5;14544;26878;45520;30976;7265;11954;16924;21740;33489;41010;50913;71934;9,9;44072,41;0,4749
751114106;75056;75;1905,2;14480;28853;47574;33094;6787;12087;17534;23138;35821;43666;55029;77285;11,4;50632,94;0,4685
751114107;75056;75;2058,1;15267;27129;43190;27923;6876;12375;17514;22504;33411;39991;48453;63011;9,2;31132,42;0,4169
751114108;75056;75;1848,2;14925;25533;39798;24873;7260;13041;17119;21004;30482;35757;43083;56568;7,8;34821,67;0,4121
751114109;75056;75;2455,4;8091;17089;30269;22178;4065;6623;9792;12743;22221;27158;33708;44608;11,0;19512,24;0,4476
751114110;75056;75;1378,9;6029;12189;24766;18737;2200;4967;7006;8976;16756;21245;29245;40527;18,4;22507,39;0,5030
751114111;75056;75;1003,9;6593;11207;21527;14934;;;;;;;;;;;
751114112;75056;75;1481,6;6422;10823;20071;13649;2887;5366;7233;9136;13789;17459;23713;33107;11,5;14985,92;0,4610
751114113;75056;75;1155,2;7653;17059;31747;24094;3819;6304;9025;12525;21916;29129;36085;47462;12,4;21449,18;0,4716
751114114;75056;75;1389,9;10964;22194;36335;25371;5104;9238;12618;17343;26801;32637;39330;50408;9,9;24688,30;0,4284
751114115;75056;75;1668,8;14885;27404;42317;27432;7314;11906;17115;21953;32512;38521;45666;60482;8,3;112164,78;0,4757
751114201;75056;75;1315,3;9698;19033;31979;22281;4938;7446;11339;15118;24193;29413;35828;48111;9,7;20438,31;0,4277
751114202;75056;75;1464,2;11350;22373;36164;24814;6094;9689;13623;17934;26976;33587;40058;51944;8,5;25606,46;0,4283
751114203;75056;75;2104,2;16458;28739;43633;27175;6891;13659;19360;23819;34089;40121;47071;60651;8,8;34783,48;0,4047
751114204;75056;75;1949,2;12314;23958;35490;23176;5913;9970;15130;18961;28823;33211;39183;51063;8,6;25887,33;0,4081
751114205;75056;75;1383,2;17190;31405;46864;29674;8045;14046;20257;24621;36821;42544;52594;70476;8,8;33563,15;0,4146
751114206;75056;75;2180,9;15784;28920;45732;29948;6408;12253;18730;23391;34787;41910;50713;68049;10,6;31871,60;0,4199
751114207;75056;75;1613,5;19089;32670;52142;33053;8804;15916;21242;27175;39378;46934;57513;78541;8,9;32869,55;0,4047
751114208;75056;75;1654,0;19222;33555;51488;32266;7665;15602;22278;27827;40178;47401;56781;75797;9,9;34438,16;0,3958
751114209;75056;75;1968,1;14954;28098;45347;30393;7444;12528;17555;23232;33245;39858;50820;67859;9,1;33888,10;0,4311
751114210;75056;75;2027,9;13571;25835;40356;26785;6826;11514;15755;20038;30974;36409;45665;64870;9,5;31045,81;0,4384
751114211;75056;75;1547,7;14209;25394;41287;27078;6328;11943;17056;21325;30952;37991;45766;56007;8,9;36146,11;0,4194
751114212;75056;75;1407,1;20382;33280;48397;28015;11915;17810;22940;28663;38534;45423;54125;72434;6,1;40528,20;0,3969
751114213;75056;75;1644,8;13003;24662;41391;28388;7099;11391;15100;19673;31113;38028;45676;61443;8,7;36189,00;0,4396
751114214;75056;75;1247,6;10601;21323;35654;25053;5106;8139;13000;16727;25648;31604;38712;54996;10,8;26457,01;0,4507
751114301;75056;75;1410,8;11444;20493;32500;21056;5673;9500;12627;16818;24111;29848;35697;47883;8,4;23147,47;0,4190
751114302;75056;75;2922,7;14400;25938;40169;25769;7082;12055;17110;21832;31173;36993;45159;60463;8,5;28526,38;0,4084
751114303;75056;75;1449,1;8829;16748;24396;15567;4417;7602;10304;13691;19319;22285;26545;33994;7,7;16555,25;0,3885
751114304;75056;75;1423,7;16108;25934;36076;19968;7509;13269;17797;21981;29009;33129;39154;49411;6,6;20927,66;0,3549
751114305;75056;75;2674,8;12837;23450;36629;23792;6003;10727;14800;18866;27968;33651;39991;51178;8,5;23532,86;0,3912
751114306;75056;75;2494,8;10603;22464;35680;25077;5398;8754;12961;17506;26617;32544;39767;52633;9,8;39497,10;0,4641
751114307;75056;75;1954,0;13280;26442;41732;28452;6618;11235;16057;21293;31497;38040;45891;59855;9,0;29349,14;0,4161
751114308;75056;75;1323,4;11621;23551;38863;27242;5330;9774;14175;18259;28397;34357;42360;56438;10,6;26476,74;0,4352
751114309;75056;75;1278,7;15003;27431;41457;26454;6966;11944;17343;22561;31745;37173;45708;57483;8,3;23489,87;0,3849
751114310;75056;75;1371,4;15816;29556;47139;31323;8720;13392;18963;23253;35195;43375;51994;67926;7,8;41599,45;0,4405
751114311;75056;75;1298,6;12561;25175;39595;27034;5563;10579;14950;20170;30635;35969;46815;59550;10,7;32198,38;0,4477
751114312;75056;75;1359,9;19757;33487;50793;31036;8952;16866;22219;27250;40214;47214;56132;71560;8,0;31243,22;0,3898
751114313;75056;75;1469,8;18822;31531;45353;26531;10539;16614;21705;26247;36592;42180;49703;64907;6,2;30476,66;0,3784
751114314;75056;75;1778,3;14734;26827;40404;25670;7586;12251;16955;22245;31901;37343;43501;57175;7,5;26243,70;0,3984
751114315;75056;75;1521,7;12730;25000;39940;27210;6565;10564;15745;20074;30429;36478;44797;59347;9,0;29361,70;0,4267
751114316;75056;75;1632,4;10361;23024;37359;26998;4800;8354;12452;17880;28836;33785;41686;56039;11,7;27081,75;0,4455
751114317;75056;75;1803,3;14503;28459;44933;30430;6468;11900;17085;22347;34307;40709;49545;63332;9,8;32537,02;0,4177
751114318;75056;75;1642,8;13509;25179;39076;25567;5813;10593;15763;20619;30363;35640;42239;54396;9,4;25142,41;0,4091
751114319;75056;75;1449,0;12913;22134;30670;17757;7171;10809;14259;18481;24818;28564;33872;42128;5,9;17875,65;0,3619
751114320;75056;75;1724,9;14223;23773;35847;21624;7155;12649;16082;19832;27687;33299;38515;49876;7,0;18574,93;0,3569
751114321;75056;75;1494,8;12177;23839;35058;22881;6284;10115;14578;19336;28141;32144;39459;52216;8,3;33127,75;0,4199
751114401;75056;75;1333,8;19924;32632;48786;28862;10797;17276;22582;28176;38173;45426;53022;70427;6,5;35794,56;0,3928
751114402;75056;75;1703,2;17463;29507;43431;25968;9040;14020;19837;24442;34098;39194;46462;57473;6,4;22841,78;0,3566
751114403;75056;75;1677,9;15323;27493;40941;25618;7302;12842;18519;23360;32282;37917;45468;60567;8,3;31841,72;0,4105
751114404;75056;75;1929,3;9723;26004;44290;34567;3195;7357;13036;19940;32419;40257;49995;68612;21,5;71860,17;0,5273
751114405;75056;75;1396,9;11825;25636;39598;27773;6184;10088;14716;20568;30528;35450;44493;58086;9,4;33470,62;0,4379
751114406;75056;75;2264,6;12140;26216;41298;29158;6244;9686;14463;21032;32265;38256;45629;63064;10,1;30436,87;0,4389
751114407;75056;75;1549,7;15330;27900;41843;26513;8260;12573;18113;22868;32825;38957;46057;62557;7,6;26130,38;0,3927
751114408;75056;75;2494,0;17485;30111;44334;26849;9037;14664;20263;25812;34780;40755;48323;63194;7,0;46146,09;0,4088
751114409;75056;75;2411,6;15273;26837;40368;25095;6168;12189;17463;21652;31804;36952;45276;57192;9,3;36655,64;0,4136
751114410;75056;75;3039,6;17922;28835;42117;24195;9000;14935;20187;24790;33854;38952;45402;56735;6,3;24346,28;0,3523
751114411;75056;75;3194,3;14000;24726;37015;23015;7024;11840;15929;20168;29147;34019;40525;52673;7,5;22103,04;0,3840
751114412;75056;75;2276,4;14149;27079;39704;25555;6065;10899;17115;22507;32297;36854;44448;59507;9,8;26686,84;0,4110
751114413;75056;75;1741,9;18444;30794;46074;27630;7506;15397;21035;25869;35818;43013;51103;67238;9,0;40565,21;0,4083
751124501;75056;75;2521,8;11194;19783;29218;18024;6040;10045;13260;16240;22944;26600;31486;39579;6,6;16113,39;0,3609
751124502;75056;75;3206,8;18411;29892;44834;26423;9134;15000;21037;25387;34930;40616;49752;63633;7,0;31012,76;0,3826
751124503;75056;75;1651,6;16332;28173;40392;24060;8522;14249;19829;23603;33062;37481;44196;56287;6,6;25526,38;0,3690
751124504;75056;75;1770,6;18081;30384;43931;25850;9634;15636;20841;26175;34644;40210;47719;62159;6,5;26439,34;0,3683
751124505;75056;75;1581,7;20184;31011;44046;23862;10699;17355;22553;26572;35620;40450;47990;59262;5,5;21174,28;0,3279
751124506;75056;75;1424,6;18813;32969;49585;30772;8859;16429;21979;28070;39888;46283;53208;67751;7,6;32836,42;0,3873
751124507;75056;75;1618,2;16767;28363;44784;28017;7955;14466;19424;23760;33861;40505;49522;65945;8,3;43764,60;0,4207
751124508;75056;75;1724,1;18708;31283;44435;25728;8890;15656;21323;26106;35370;41421;48569;62115;7,0;29168,17;0,3689
751124509;75056;75;1295,4;20493;28613;40191;19698;12589;18477;21956;25333;31912;37438;44419;57152;4,5;24724,46;0,3297
751124510;75056;75;1453,2;10647;19061;28815;18168;5739;9010;12325;15662;22562;26532;31764;39970;7,0;14431,93;0,3653
751124511;75056;75;1633,7;9291;16638;25647;16357;3666;7725;11024;13736;19890;23293;27862;34824;9,5;12484,09;0,3705
751124512;75056;75;3006,4;15869;28788;44911;29042;7385;13235;18604;24124;34203;41238;49356;63738;8,6;29570,79;0,3968
751124513;75056;75;1531,9;17919;30007;44015;26096;8895;14586;20103;25281;34789;40747;47499;63575;7,1;28045,45;0,3882
751124514;75056;75;1471,1;20891;33077;48319;27428;11032;18538;23221;28299;37783;44210;51868;71061;6,4;34127,67;0,3738
751124577;75056;75;;;;;;;;;;;;;;;;
751124601;75056;75;2543,7;14819;26372;41190;26371;7182;12179;17143;21881;31951;37906;45198;57501;8,0;27578,52;0,3891
751124602;75056;75;2176,1;16735;28326;41273;24538;9449;14212;18979;24066;32917;37988;45571;57618;6,1;27482,91;0,3732
751124603;75056;75;1280,4;21667;32420;45957;24290;12106;18968;24314;28575;37369;42817;49569;61615;5,1;24070,77;0,3293
751124604;75056;75;1804,3;11229;20311;30937;19708;4308;8647;13445;17060;23812;28109;33471;41077;9,5;16978,57;0,3835
751124605;75056;75;1869,1;15049;25754;37271;22222;7597;12437;17186;21578;30164;34253;40339;53464;7,0;19530,21;0,3571
751124606;75056;75;2454,6;9813;19354;31967;22154;5118;8004;11728;15165;23686;28867;36313;49313;9,6;24235,84;0,4355
751124608;75056;75;1651,7;17981;30248;45533;27552;7579;14963;20231;25850;36167;42315;49779;62178;8,2;27810,83;0,3809
751124609;75056;75;1471,7;9975;17309;27909;17934;4457;7900;10914;13918;21739;26076;31647;42505;9,5;18022,77;0,4126
751124610;75056;75;1716,0;20901;31506;45051;24150;11795;18183;23162;27514;35771;41246;49120;62174;5,3;27919,45;0,3430
751124611;75056;75;1494,7;19607;30832;44043;24436;10123;16589;21572;25881;35271;40690;46844;58463;5,8;24888,90;0,3481
751124612;75056;75;2060,2;17569;27914;40674;23105;9200;14839;19587;23989;32709;37963;43672;57620;6,3;23796,50;0,3583
751124613;75056;75;3118,3;15753;24861;36599;20846;8617;13506;17717;20971;29267;34173;40071;52072;6,0;24769,46;0,3633
751124614;75056;75;2189,0;22244;34154;48193;25949;12728;19451;24551;29519;38979;45082;52707;70082;5,5;29326,72;0,3523
751124615;75056;75;2326,0;17377;27900;41883;24506;8092;14739;19541;23844;32427;37933;45705;57978;7,2;24676,42;0,3683
751124616;75056;75;3619,9;19384;32963;48198;28814;8002;15633;22257;27509;38521;44664;52214;66876;8,4;49029,78;0,3911
751124617;75056;75;1833,6;19105;29249;42867;23762;10300;16551;21329;25012;33996;38672;47352;60082;5,8;25954,12;0,3524
751124618;75056;75;1705,5;18012;32098;50392;32380;7235;14487;20998;26598;37817;46333;56030;71846;9,9;29768,58;0,3974
751124619;75056;75;3222,2;14106;24457;37019;22913;7527;11597;16606;20345;28796;33729;40372;50601;6,7;19605,13;0,3592
751124620;75056;75;1401,3;15829;26609;42405;26576;8267;13389;18370;22206;31619;38921;47278;58892;7,1;35298,08;0,4107
751124621;75056;75;1589,1;14771;26065;40927;26156;7340;12447;17695;22322;30764;37574;45781;58450;8,0;26013,12;0,3983
751124622;75056;75;1121,2;6386;18235;34052;27666;2669;4958;8439;12587;24034;30149;38382;52599;19,7;30626,14;0,5163
751124623;75056;75;1830,0;21542;34233;52662;31120;10904;17280;24521;29843;40370;48433;57399;75741;6,9;38454,45;0,3905
751124624;75056;75;1548,8;22846;37228;54985;32139;12597;20044;25326;31336;43066;49641;59793;74941;5,9;42151,58;0,3778
751124677;75056;75;850,9;4859;6175;9228;4369;3346;4461;5204;5716;7182;8730;11591;22681;6,8;8915,11;0,4203
751124701;75056;75;2067,4;14561;26722;42515;27954;7996;11915;17284;21784;32078;37930;49888;65294;8,2;41867,65;0,4466
751124702;75056;75;1973,4;15322;25361;38227;22905;6983;11966;17397;21545;30571;35695;42498;52847;7,6;26053,36;0,3911
751124703;75056;75;1889,7;12296;21810;33641;21345;6059;10504;14762;18389;26052;31214;36781;44836;7,4;19613,00;0,3813
751124704;75056;75;1431,6;18447;27990;39813;21366;9742;15974;20512;23699;31921;36688;42535;52871;5,4;21960,57;0,3355
751124705;75056;75;1933,9;11160;21114;32795;21635;5801;9776;13380;17229;25237;29939;36114;46890;8,1;19783,12;0,3979
751124706;75056;75;;;;;;;;;;;;;;;;
751124707;75056;75;209,6;25188;36675;53230;28043;;;;;;;;;;;
751124708;75056;75;;;;;;;;;;;;;;;;
751124801;75056;75;2596,5;14053;24969;37354;23301;6590;11593;16364;20778;29183;34383;40941;52526;8,0;24702,13;0,3884
751124802;75056;75;1457,8;12027;23895;36311;24284;5796;10447;14864;19475;29038;32761;41193;52368;9,0;25583,28;0,4091
751124803;75056;75;1553,3;21792;36623;55796;34004;9233;17654;24814;30700;43978;50186;61264;84844;9,2;53997,16;0,4352
751124804;75056;75;1447,7;19239;33119;51466;32227;9973;16320;22077;27988;40151;47320;57377;82820;8,3;43117,37;0,4322
751124805;75056;75;1344,8;18098;31009;45469;27371;9056;16009;20855;25699;36136;42451;49717;67935;7,5;38602,79;0,4122
751124806;75056;75;1573,1;19917;33046;50933;31016;9696;17882;22431;27517;39133;46182;56956;73056;7,5;37242,93;0,4038
751124807;75056;75;2390,9;15447;28283;43143;27696;7626;12599;18589;23177;33251;39639;48006;63894;8,4;39457,63;0,4326
751124808;75056;75;1714,8;16561;33933;54149;37588;7684;13839;19543;26512;41617;49054;59886;82923;10,8;35502,65;0,4290
751124809;75056;75;1947,7;12485;26182;42029;29544;5475;10812;15054;20533;31753;38705;45762;62214;11,4;27063,36;0,4251
751124810;75056;75;1965,1;14091;28183;45617;31526;6395;11614;16837;22041;34058;40678;49961;65759;10,3;34987,68;0,4240
751124812;75056;75;776,0;6930;12906;23465;16535;;;;;;;;;;;
751124813;75056;75;351,6;16216;25427;41373;25157;;;;;;;;;;;
751124888;75056;75;;;;;;;;;;;;;;;;
751134901;75056;75;1575,6;10832;20610;30678;19846;5916;8917;13114;17205;24192;28527;33906;43492;7,4;21334,04;0,3949
751134902;75056;75;2422,2;13429;23009;36533;23104;7226;11179;15515;18860;28037;33705;40319;50534;7,0;19506,00;0,3724
751134903;75056;75;1400,5;16767;26752;40549;23782;7613;13953;18959;23077;31869;36427;44578;56311;7,4;23603,62;0,3687
751134904;75056;75;1347,8;9383;18150;29215;19833;4640;7845;11521;14694;21654;26165;32094;41190;8,9;16926,04;0,4023
751134905;75056;75;1938,2;19337;30802;45551;26215;10344;16702;21718;26331;35583;41933;49968;64367;6,2;36285,12;0,3875
751134906;75056;75;1625,4;20732;32377;48950;28218;11414;18020;22817;27300;37615;44453;53975;69826;6,1;34687,63;0,3799
751134907;75056;75;1368,3;15383;26112;40473;25090;7989;13074;17616;22056;30338;36781;44695;58892;7,4;23053,32;0,3823
751134908;75056;75;622,6;13978;23082;33361;19383;;;;;;;;;;;
751135001;75056;75;1407,7;11338;17613;24417;13079;5629;9514;12325;14931;19986;22994;26396;31620;5,6;10889,03;0,3222
751135002;75056;75;1461,8;7622;12965;19614;11992;3972;6601;8889;11040;14812;17384;21085;25941;6,5;8839,18;0,3458
751135003;75056;75;2935,2;9621;17214;25831;16210;4708;8131;10947;13967;20272;23806;28424;36278;7,7;16834,04;0,3891
751135004;75056;75;1690,5;7290;11743;19209;11919;5008;6486;8159;9904;14552;17458;21630;28704;5,7;12062,01;0,3857
751135005;75056;75;2332,4;11164;21344;33407;22243;5974;9825;12935;17145;25664;30181;36817;46584;7,8;19926,46;0,3912
751135006;75056;75;2265,4;13633;22494;35302;21669;7078;11538;15531;18842;26441;32158;38625;49431;7,0;20869,64;0,3784
751135007;75056;75;1773,7;12248;20979;32069;19821;5849;10023;14174;17394;24690;29228;34567;43151;7,4;21378,51;0,3822
751135008;75056;75;2071,6;10055;18410;29796;19741;5583;8501;11475;14638;22203;27210;32716;40597;7,3;18535,15;0,3981
751135009;75056;75;1487,7;12805;19547;27076;14271;6537;10834;14627;17183;22581;25309;28730;32702;5,0;11405,15;0,3019
751135010;75056;75;1381,1;11833;21594;33102;21269;5012;9672;13785;17851;25458;29666;36239;48047;9,6;19748,81;0,3998
751135011;75056;75;1734,7;12617;23335;35703;23086;5378;10801;14228;18804;28347;33221;40005;53030;9,9;30784,12;0,4352
751135012;75056;75;2129,2;9290;19444;30461;21171;4203;7599;10905;15455;23473;27880;33876;44273;10,5;52960,83;0,4428
751135013;75056;75;1616,9;7588;12682;19851;12264;3716;6608;8525;10128;15464;18282;22514;29827;8,0;12390,75;0,4008
751135014;75056;75;1730,6;17504;27259;41458;23954;8605;15490;19491;23524;32040;37129;45250;55200;6,4;23538,07;0,3586
751135015;75056;75;416,7;10692;21728;31937;21245;;;;;;;;;;;
751135016;75056;75;581,7;7825;15916;24164;16339;;;;;;;;;;;
751135017;75056;75;627,5;25059;38210;58748;33689;;;;;;;;;;;
751135018;75056;75;1460,5;14826;25846;36279;21453;6990;12188;17884;21917;30074;33833;39277;49294;7,1;24246,39;0,3747
751135019;75056;75;2911,9;12564;23437;33977;21413;5791;10350;14636;19682;27037;31586;36458;45413;7,8;18112,78;0,3692
751135020;75056;75;2747,5;15348;25480;35869;20521;7740;12952;17606;21374;29238;33390;38587;50063;6,5;17839,04;0,3386
751135021;75056;75;1915,4;13843;25726;36953;23110;7338;11732;16697;21454;28563;33293;40985;53261;7,3;21270,76;0,3717
751135023;75056;75;1406,4;17941;26839;36842;18901;10414;16001;19655;23046;30589;34886;39931;47537;4,6;17724,52;0,3123
751135024;75056;75;1804,3;14587;25651;41186;26599;6594;11124;16777;21115;30572;36936;46990;60452;9,2;25312,59;0,4045
751135025;75056;75;1480,2;12903;23863;35586;22683;5534;10389;14659;19778;27829;32659;39147;49221;8,9;17935,31;0,3748
751135026;75056;75;1190,9;9354;17163;27636;18282;4736;7494;10674;13955;20903;25172;29974;39998;8,4;20965,20;0,4319
751135027;75056;75;2257,7;6545;13771;23841;17296;3609;5596;7321;10285;17853;21899;26111;34362;9,5;13082,31;0,4180
751135028;75056;75;1727,3;12176;23087;34559;22383;5866;9891;14858;19403;26568;32275;39684;51951;8,9;18401,16;0,3790
751135029;75056;75;2428,4;11904;22006;33327;21423;6090;10286;13991;18071;26499;30762;36097;45882;7,5;16724,34;0,3665
751135030;75056;75;1263,7;12070;19938;29243;17173;6651;10537;13392;16611;22851;27301;31339;38994;5,9;13547,40;0,3372
751135031;75056;75;2175,6;4274;9649;21760;17486;2074;3459;4766;6405;13801;18833;24656;32406;15,6;13450,59;0,4853
751135032;75056;75;;;;;;;;;;;;;;;;
751135099;75056;75;;;;;;;;;;;;;;;;
751135101;75056;75;1981,9;9414;17040;26231;16817;4841;7807;11009;14035;20474;24212;28979;36237;7,5;13855,45;0,3758
751135102;75056;75;1645,2;8647;15184;27427;18780;4922;7510;9782;12609;19195;24596;32300;41661;8,5;17611,02;0,4242
751135103;75056;75;1672,2;11957;22417;36187;24230;5364;9738;13684;18073;27574;33145;39269;52228;9,7;27684,08;0,4279
751135104;75056;75;1778,8;10186;19279;31094;20908;4734;8619;11727;15071;23036;27986;34448;45868;9,7;19205,49;0,4151
751135105;75056;75;2006,0;17777;28011;42173;24396;8173;15399;20068;24183;32926;38722;45484;59185;7,2;25208,28;0,3636
751135106;75056;75;2714,4;10010;20258;33380;23370;4931;7964;11783;16432;25231;30074;36943;48038;9,7;22456,53;0,4214
751135107;75056;75;1742,1;10029;21310;33262;23233;5388;8236;11862;16721;25498;30096;36687;46785;8,7;20352,04;0,4087
751135108;75056;75;2112,6;7514;13588;20604;13090;2722;5976;8894;11178;15871;18867;22653;27269;10,0;10083,48;0,3706
751135109;75056;75;2326,6;8086;15432;26711;18625;3730;6716;9346;12535;19024;23774;31179;45489;12,2;26830,93;0,4925
751135110;75056;75;2619,2;11880;21693;35960;24080;6066;9723;14201;18186;26137;32477;39889;50110;8,3;23714,27;0,4034
751135111;75056;75;1823,2;9721;18741;33117;23396;4993;8675;11354;15060;23694;29687;38194;49900;10,0;25378,19;0,4360
751135112;75056;75;2088,4;15537;28590;44647;29110;7344;12858;18100;23271;34009;40772;48854;64302;8,8;38800,74;0,4122
751135113;75056;75;1567,3;17638;28498;41188;23550;9680;15165;19360;24387;33046;38202;45257;57669;6,0;28366,01;0,3721
751135114;75056;75;1743,4;17756;28287;42121;24365;9587;15471;20153;24491;33510;39359;45727;57324;6,0;26967,44;0,3519
751135115;75056;75;1016,2;21375;34090;50759;29384;;;;;;;;;;;
751135116;75056;75;2242,2;17754;30263;44627;26873;7786;14793;20111;25240;35389;42075;49445;62876;8,1;31250,58;0,3904
751135117;75056;75;1079,6;15237;25114;37699;22462;;;;;;;;;;;
751135118;75056;75;1292,4;21298;31221;42941;21643;15085;19460;23440;26535;35649;40185;46243;56148;3,7;18037,21;0,2871
751135119;75056;75;1249,5;8260;15226;24620;16360;3735;6967;9679;12826;18429;22736;27070;34704;9,3;14894,15;0,4074
751135120;75056;75;1371,6;19010;31272;46523;27513;8674;16390;21176;26073;35784;42554;50225;63213;7,3;47915,20;0,3774
