accessibility,activesentropy,collcost,constrcost,empentropy,euclpace,expcollab,extdecrepitude,extgrowth,failed,gametype,lambdaacc,realcollab,regionalproba,stability,traveldistance,wantedcollab,withextd
0.683688803708929,0.9987968704341574,7.000000000000001E-4,0.001,0.9971245493612734,6.0,0.47152179605728445,0.41709647176180975,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.08351113029996869,39.79848847578476,0.25,true
0.6836157095281171,0.998923206740461,7.000000000000001E-4,0.001,0.9971510412794122,6.0,0.47152179605730715,0.4773851181998666,17.0,0.0,discrete-choices,0.01,0.25,0.0,0.09578577773266062,39.80964034378402,0.625,true
0.6837798165053375,0.9985483808505939,7.000000000000001E-4,0.001,0.9965628818556361,6.0,0.4715217960572913,0.42106954844903605,17.0,0.0,discrete-choices,0.01,0.5,0.0,0.08685951196355335,39.78224001371255,0.5,true
0.6839934917889257,0.9988307082607062,7.000000000000001E-4,0.001,0.9972007617659733,6.0,0.47152179605729166,0.3343805439660714,17.0,0.0,discrete-choices,0.01,0.5,0.0,0.05436323572270677,39.7513403529307,0.625,true
0.6835368416670096,0.9989570300843628,7.000000000000001E-4,0.001,0.9971856211827949,6.0,0.47152179605728595,0.18496819864033065,5.0,0.0,discrete-choices,0.01,0.5,0.0,0.05844163008949041,39.822061175392754,0.625,true
0.6839938361506808,0.9987897146563326,7.000000000000001E-4,0.001,0.9971753885055235,6.0,0.47152179605728123,0.2694745495336312,13.0,0.0,discrete-choices,0.01,0.0,0.0,0.029080529132599522,39.75083128493051,0.125,true
0.6834958544495039,0.9986126554559996,7.000000000000001E-4,0.001,0.995985211426724,6.0,0.47152179605728745,0.32483564868962433,13.0,0.0,discrete-choices,0.01,0.0,0.0,0.04511039480218129,39.82646141181708,0.5,true
0.6834903942925182,0.9987761695991008,7.000000000000001E-4,0.001,0.9968504586161356,6.0,0.471521796057295,0.2570015558637097,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.03945796745149954,39.82711440334389,0.375,true
0.6834269691718959,0.9989969049321455,7.000000000000001E-4,0.001,0.9971543682865837,6.0,0.4715217960572966,0.26541093951078254,9.0,0.0,discrete-choices,0.01,0.0,0.0,0.03126966523730412,39.839076367723926,0.125,true
0.6835814390936857,0.998893859277623,7.000000000000001E-4,0.001,0.9971478328796305,6.0,0.47152179605728634,0.2507318871897575,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.03274469013480479,39.81538247884799,0.625,true
0.6836217856771906,0.998867899221087,7.000000000000001E-4,0.001,0.9971424958412993,6.0,0.471521796057281,0.1823720141824823,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.059414150436986585,39.80883923273078,0.375,true
0.6834641257487493,0.9988062067517349,7.000000000000001E-4,0.001,0.9970148492414709,6.0,0.4715217960572973,0.2691849666645166,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.030668556180540305,39.83192017087469,0.625,true
0.6835061573601803,0.9986033493035026,7.000000000000001E-4,0.001,0.9959225014919096,6.0,0.47152179605728806,0.3108893820573487,13.0,0.0,discrete-choices,0.01,0.0,0.0,0.04176972984837638,39.82514431175184,0.25,true
0.6834904890612661,0.9986414195307228,7.000000000000001E-4,0.001,0.9959195014965381,6.0,0.47152179605729494,0.19502117314631456,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.06242431637180511,39.82678398001302,0.5,true
0.6835617025869041,0.9988623965361022,7.000000000000001E-4,0.001,0.9971367611766632,6.0,0.4715217960572836,0.3132407252970722,13.0,0.0,discrete-choices,0.01,0.0,0.0,0.04096267332072735,39.817476346343156,0.25,true
0.6834942506991385,0.9986923483443282,7.000000000000001E-4,0.001,0.9965299009991037,6.0,0.4715217960572619,0.14434050273282092,1.0,0.0,discrete-choices,0.01,0.75,0.0,0.0797456168742339,39.826379609730665,0.875,true
0.6834641257487495,0.9988062067517349,7.000000000000001E-4,0.001,0.9970148492414715,6.0,0.4715217960572745,0.1978381288446554,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.05670557543397491,39.8319201708747,0.5,true
0.6839383496448681,0.9985480222522078,7.000000000000001E-4,0.001,0.9967046148004979,6.0,0.4715217960572843,0.13256214035547065,1.0,0.0,discrete-choices,0.01,0.75,0.0,0.07482757041743743,39.7578677828014,0.75,true
0.6839164711291149,0.998814408743689,7.000000000000001E-4,0.001,0.9971952299764517,6.0,0.4715217960572931,0.1302383061730838,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.07078882038851014,39.76394648870078,0.5,true
0.6841654300636092,0.9986980978075556,7.000000000000001E-4,0.001,0.9971425978938134,6.0,0.4715217960572778,0.12852578398502776,1.0,0.0,discrete-choices,0.01,0.0,0.0,0.06885035960476021,39.72333812659008,0.25,true
0.6838209638950462,0.9987610701159239,5.0E-4,0.001,0.9971370368415683,6.0,0.49999999999999833,0.3221366171861933,17.0,0.0,discrete-choices,0.01,0.5,0.0,0.054887093177254084,39.777439577809645,0.75,true
0.6839361362671106,0.9986285146467067,5.0E-4,0.001,0.9969608392172111,6.0,0.4999999999999847,0.3651386063419428,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.0687235207199887,39.75844437465004,0.375,true
0.6835207672723927,0.9989265480772122,5.0E-4,0.001,0.9971671396222562,6.0,0.500000000000004,0.47608606000119735,17.0,0.0,discrete-choices,0.01,0.5,0.0,0.09559395616441421,39.824974784404944,0.625,true
0.6834486095636201,0.9989694638147913,5.0E-4,0.001,0.9971760174254066,6.0,0.4999999999999826,0.375108507860119,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.05143003844698085,39.83561570793686,0.625,true
0.6839555182949669,0.9987177919307626,5.0E-4,0.001,0.9971283023528632,6.0,0.4999999999999862,0.3798005569101887,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.07141811814938777,39.75649290255121,0.25,true
0.6838001324724975,0.9986112477786853,5.0E-4,0.001,0.9968102493339024,6.0,0.5000000000000351,0.31171639878938734,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.04227920007562573,39.77947749650543,0.625,true
0.6835873688748129,0.9989200741464429,5.0E-4,0.001,0.997153361614274,6.0,0.4999999999999768,0.24893219718820755,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.0329546022453663,39.81448712847588,0.625,true
0.6839129352626564,0.9988543683523302,5.0E-4,0.001,0.9971976652227903,6.0,0.4999999999999871,0.21924055304577242,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.038380235231265915,39.76447100611478,0.25,true
0.6836581739767555,0.998715534635341,5.0E-4,0.001,0.9969191245889307,6.0,0.5000000000000118,0.3132127667793555,13.0,0.0,discrete-choices,0.01,0.0,0.0,0.042160420299679494,39.80196117491977,0.125,true
0.6835617025869044,0.9988623965361031,5.0E-4,0.001,0.9971367611766627,6.0,0.4999999999999952,0.24014153199766466,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.040599217148326844,39.81747634634319,0.5,true
0.6844324157234606,0.9985330415248999,5.0E-4,0.001,0.9970927720015645,6.0,0.5000000000000123,0.16077474078488269,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.054975622209855454,39.67964038840749,0.5,true
0.6836720705691747,0.998867581368325,5.0E-4,0.001,0.9971451770378083,6.0,0.5000000000000171,0.23749354150551905,9.0,0.0,discrete-choices,0.01,0.0,0.0,0.034346375820110235,39.80146122779361,0.375,true
0.6843474594794895,0.9985074626869468,5.0E-4,0.001,0.9969678492843292,6.0,0.5000000000000054,0.2490084764935379,13.0,0.0,discrete-choices,0.01,0.0,0.0,0.027419621430172125,39.693026128466784,0.375,true
0.6836213455389741,0.998791947416513,5.0E-4,0.001,0.9970554948336542,6.0,0.5000000000000222,0.183476873621781,5.0,0.0,discrete-choices,0.01,0.0,0.0,0.05917273868053439,39.808386321504386,0.25,true
0.6839209453632411,0.9988088686838488,5.0E-4,0.001,0.9971886268649063,6.0,0.5000000000000095,0.16729023997746734,5.0,0.0,discrete-choices,0.01,0.0,0.0,0.059080186659398654,39.76209103959651,0.5,true
0.6835345561920159,0.9987507447392117,5.0E-4,0.001,0.9969014664317194,6.0,0.4999999999999803,0.19610167142727017,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.056609153360658776,39.82040664791794,0.625,true
0.6843405257712462,0.9984767368344104,5.0E-4,0.001,0.9969026503625718,6.0,0.5000000000000362,0.12644688909246815,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.068927777046633,39.69386610012398,0.5,true
0.6841181809538578,0.9985849802333346,5.0E-4,0.001,0.9969765888316977,6.0,0.5000000000000099,0.13034148567243817,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.06938453237020697,39.729720234250664,0.5,true
0.6842605904336537,0.9987464180650004,5.0E-4,0.001,0.9971893527125739,6.0,0.4999999999999876,0.12551775321209693,1.0,0.0,discrete-choices,0.01,0.5,0.0,0.0674831807545773,39.70771560236596,0.5,true
0.6836818647375317,0.9989019106290136,5.0E-4,0.001,0.9971498164677993,6.0,0.4999999999999812,0.13278698600223615,1.0,0.0,discrete-choices,0.01,0.0,0.0,0.0731622650030951,39.79881365495881,0.25,true
0.6835395994172906,0.9988577300957205,3.0000000000000003E-4,0.001,0.9970917079171234,6.0,0.5284782039426899,0.4705216132004213,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.09814741330510533,39.820922350207894,0.125,true
